"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
"2974001099693060","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2974548715943763","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","交易关闭",""
"2471875362880931","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2472713177573031","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","卖家已发货，等待买家确认",""
"2975085702552799","【新年价】Budweiser/百威啤酒小麦醇正9.7度经典小瓶330ml *12瓶装婚礼","158.00","1","","","","","买家已付款，等待卖家发货",""
"2975085702552799","【新年价】Budweiser/百威美式拉格啤酒600ml*12瓶装 商务宴请婚宴礼","320.00","1","","","","","卖家已发货，等待买家确认",""
"2975085702552799","Budweiser/百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2974009895004670","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2975077104067451","【新年价】Budweiser/百威美式拉格啤酒600ml*12瓶装 商务宴请婚宴礼","320.00","1","","","","","卖家已发货，等待买家确认",""
"2975077104067451","Budweiser/百威啤酒明星定制铝罐355mlx6瓶 罐装限量收藏","139.00","1","","","","","卖家已发货，等待买家确认",""
"2975684019526408","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","7","","","","","卖家已发货，等待买家确认",""
"2977120422483617","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2972272881150565","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2975055308686960","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","交易关闭",""
"2972266681017670","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2973989692574980","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975056903047586","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","4","","","","","交易关闭",""
"2975184808646516","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","1","","","","","交易关闭",""
"2975184808646516","【新年价】Budweiser/百威啤酒小麦醇正9.7度经典小瓶330ml *12瓶装婚礼","158.00","2","","","","","交易关闭",""
"2472702770734831","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975055900998482","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2977106224357711","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2975766039096615","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","15322869181","卖家已发货，等待买家确认",""
"2975183403092209","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2471854162851646","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2974511311478958","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2973969492078958","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2977095428676108","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2973956096194686","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2973949297610051","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2472974581013435","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2972212685852386","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975657817971914","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2972207883112176","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","2","","","","","交易关闭",""
"2972208483047657","【新年价】百威啤酒经典醇正355ml*6瓶 铝罐装整箱婚宴礼节喜酒","99.00","2","TC-1844957027","","","","交易关闭","TC-1844957027"
"2973930091880454","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2472952388578131","【新年价】Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装婚宴礼节喜酒","198.00","1","","","","","交易成功",""
"2472952388578131","【新年价】百威啤酒经典醇正355ml*6瓶 铝罐装整箱婚宴礼节喜酒","99.00","1","TC-1844957027","","","","交易成功","TC-1844957027"
"2975651613852918","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2974447717923955","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2972177888703882","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2471824363190333","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","1","","","","","卖家已发货，等待买家确认",""
"2973892699176769","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","1","","","","","卖家已发货，等待买家确认",""
"2975638017480917","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2975732435524905","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","3","","","","","卖家已发货，等待买家确认",""
"2974979100623865","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2974422719996461","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","2","","","","","卖家已发货，等待买家确认",""
"2975149802508808","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2974437914066762","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2974424519292176","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","3","","","","","交易关闭",""
"2973904291115665","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2974429715198985","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2472661370981738","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2974966103367082","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2472658172732239","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2974441910118684","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975730633464615","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2472938985462239","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2472941782143525","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2472652975065425","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","2","","","","","卖家已发货，等待买家确认",""
"2973877099127554","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2974954108291690","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","3","","","","","卖家已发货，等待买家确认",""
"2974959105376774","【新年价】Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装婚宴礼节喜酒","198.00","2","","","","","卖家已发货，等待买家确认",""
"2975730630581707","Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装整箱婚宴礼节喜酒","198.00","1","","","","","交易关闭",""
"2975729631648122","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2471813162758831","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975624619069019","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2974424711489863","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2977052229849222","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","卖家已发货，等待买家确认",""
"2974411510040990","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2974398114913163","【新年价】Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装婚宴礼节喜酒","198.00","1","","","","","交易关闭",""
"2974398114913163","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","交易关闭",""
"2471801163304236","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2972138085228050","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975613618833824","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","卖家已发货，等待买家确认",""
"2975711437181523","Budweiser/百威经典醇正啤酒330ml*48听 罐装黄啤小麦熟啤","516.00","1","","","","发货前请仔细检查，正品全新生产日期100字好评，坚决杜绝残次品和临期品，否则100字差评或拒收，希望合作愉快哈?谢谢！","卖家已发货，等待买家确认",""
"2975119406232102","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2974925704241199","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","2","","","","","卖家已发货，等待买家确认",""
"2974383114251466","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","交易关闭",""
"2972128481833156","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2973848697057394","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975115209096923","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2472629978900740","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2977048422894518","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2974915706414864","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","4","","","","","交易关闭",""
"2975703834116310","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","2","","","","","卖家已发货，等待买家确认",""
"2975605815996310","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2977040824664221","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2471618995188944","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2472911183306849","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975113400363110","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974369111670169","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975698034409501","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","3","","","","","卖家已发货，等待买家确认",""
"2977042220336607","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2972105681894864","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2977037822134020","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","正品 无破漏 无冻","交易关闭",""
